"----------"," Entity 563455"," Report D00A055 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","\"   [ ] Title XVIII"," Part B  \"","","    [ ] IPF","          [ ] SNF","","  [ ] Swing Bed NF","","", , , , , , , , , , 
"","   [ ] Title XIX - O/P     ","","    [ ] IRF","          [ ] NF","","  [ ] ICF/MR","","", , , , , , , , , , , 
"","","","","","","","","", , , , , , , , , , , 
"","","","Program Charges","","","Program Cost","","", , , , , , , , , , , 
"","","Cost to","","Cost Reimbursed","Cost Reimbursed","","Cost","Cost", , , , , , , , , , , 
"","","Charge","","Services","Services Not","PPS","Services","Services Not", , , , , , , , , , , 
"","","Ratio from","PPS Reimbursed","Subject to","Subject to"," Services","Subject to","Subject to", , , , , , , , , , , 
"","","\"Worksheet C","\"","Services","Ded. & Coins.","Ded. & Coins.","(see","Ded. & Coins.","Ded. & Coins.", , , , , , , , , , 
"","","\"Part I"," col. 9\"","(see instructions)","(see instructions)","(see instructions)","instructions)","(see instructions)","(see instructions)", , , , , , , , , , 
" Cost Center Description","","1","2","3","4","5","6","7", , , , , , , , , , , 
"ANCILLARY SERVICE COST CENTERS","","","","","","","","", , , , , , , , , , , 
 , , ,"Entity[563455] Report(D00A055[00300])", , ,"Entity[563455] Report(D00A055[00600])", , , , , , , , , , , , , 
 , , ,"10444", , , , , , , , , , , , , , , , 
 , , ,"1875", , , , , , , , , , , , , , , , 
 , , ,"2083", , , , , , , , , , , , , , , , 
 , , ,"7234", , , , , , , , , , , , , , , , 
 , , ,"154", , , , , , , , , , , , , , , , 
 , , ,"16686", , , , , , , , , , , , , , , , 
 , , ,"44", , , , , , , , , , , , , , , , 
 , , ,"206", , , , , , , , , , , , , , , , 
 , , ,"1505", , , , , , , , , , , , , , , , 
 , , ,"921", , , , , , , , , , , , , , , , 
 , , ,"2038", , , , , , , , , , , , , , , , 
 , , ,"7410", , , , , , , , , , , , , , , , 
 , , ,"23253", , , , , , , , , , , , , , , , 
 , , ,"5741", , , , , , , , , , , , , , , , 
 , , ,"283655", , , , , , , , , , , , , , , , 
 , , ,"14679", , , , , , , , , , , , , , , , 
 , , ,"377928", , , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 563455"," Report D00A181 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
 ,"Entity[563455] Report(D00A181[00100])", ,"Entity[563455] Report(D00A181[00300])","Entity[563455] Report(D00A181[00400])","Entity[563455] Report(D00A181[00500])","Entity[563455] Report(D00A181[00600])","Entity[563455] Report(D00A181[00700])", , , , , , , , , , , , 
 ,"12668720", ,"12668720","141766","89","35391","3162540", , , , , , , , , , , , 
 ,"2336631", ,"2336631","17774","131","8115","1066798", , , , , , , , , , , , 
 ,"1304435", ,"1304435","10338","126","900","113562", , , , , , , , , , , , 
 ,"714072", ,"714072","3077","232","4","928", , , , , , , , , , , , 
 ,"904013", ,"904013","13736","66", , , , , , , , , , , , , , 
 ,"111423", ,"111423","3842","29","764","22156", , , , , , , , , , , , 
 ,"521978", ,"521978","4440","118","1360","159882", , , , , , , , , , , , 
 ,"82647", ,"82647","6409","13", , , , , , , , , , , , , , 
 ,"758481", ,"758481","9812","77","3424","264675", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 563455"," Report D00A182 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
 ,"Entity[563455] Report(D00A182[00100])","Entity[563455] Report(D00A182[00200])","Entity[563455] Report(D00A182[00300])","Entity[563455] Report(D00A182[00400])","Entity[563455] Report(D00A182[00500])", , , , , , , , , , , , , , 
 ,"6782616","445486070","0","59177431","900976", , , , , , , , , , , , , , 
 ,"795","46914","0","816","14", , , , , , , , , , , , , , 
 ,"623638","128033593","0","8314145","40498", , , , , , , , , , , , , , 
 ,"643173","16807061","0","227044","8689", , , , , , , , , , , , , , 
 ,"484247","125455087","0","11859253","45777", , , , , , , , , , , , , , 
 ,"2195657","78147807","0","6878462","193257", , , , , , , , , , , , , , 
 ,"912583","17124169","0","1140489","60779", , , , , , , , , , , , , , 
 ,"528846","10780972","0","3069","151", , , , , , , , , , , , , , 
 ,"15306","14364957","0","403355","430", , , , , , , , , , , , , , 
 ,"355651","7838441","0","333168","15117", , , , , , , , , , , , , , 
 ,"653224","42447580","0","550430","8471", , , , , , , , , , , , , , 
 ,"422453","104511297","0","8881684","35900", , , , , , , , , , , , , , 
