"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report I1D0000 ","-------------","-------------","-----------",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Entity[572875] Report(I1D0000)", ,"Entity[572875] Report(I1D0000[00100])", ,"Entity[572875] Report(I1D0000[00300])","Entity[572875] Report(I1D0000[00400])"
"Line(00100)", ,"2699346", ,"46793","23"
"Line(00700)", ,"266556"
"Line(00800)", ,"460455"
"Line(00900)", ,"3426357"
"Line(01000)", ,"1366179"
"Line(01300)", ,"47043"
"Line(01400)", ,"634336"
"Line(01600)", ,"486907"
"Line(01700)", ,"5960822"
"Line(01800)", ,"205977"
"Line(01900)", ,"50448"
"Line(02000)", ,"14007"
"Line(02100)", ,"848781"
"Line(02200)", ,"354422"
"Line(02300)", ,"14675"
"Line(02400)", ,"156442"
"Line(02500)", ,"-267806"
"Line(02600)", ,"775301"
"Line(02700)", ,"8113069"
