"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 558727"," Report I1H0000 ","-------------","-------------","-----------",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Entity[558727] Report(I1H0000)", ,"Entity[558727] Report(I1H0000[00100])", ,"Entity[558727] Report(I1H0000[00300])","Entity[558727] Report(I1H0000[00400])"
"Line(00100)", ,"571083", ,"15529","7"
"Line(00400)", ,"89432", ,"4679","2"
"Line(00500)", ,"55697", ,"2278","1"
"Line(00600)", ,"1149", ,"49","0"
"Line(00800)", ,"47738"
"Line(00900)", ,"765099"
"Line(01000)", ,"51697"
"Line(01100)", ,"76046"
"Line(01200)", ,"19261"
"Line(01300)", ,"4468"
"Line(01600)", ,"165300"
"Line(01700)", ,"1081871"
"Line(01800)", ,"110452"
"Line(01900)", ,"81167"
"Line(02000)", ,"195611"
"Line(02100)", ,"411007"
"Line(02200)", ,"359471"
"Line(02400)", ,"1239732"
"Line(02500)", ,"-491004"
"Line(02600)", ,"93721"
"Line(02700)", ,"3082028"
