"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A6000K0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A6000K0)","Entity[549652] Report(A6000K0[00000])","Entity[549652] Report(A6000K0[00100])", ,"Entity[549652] Report(A6000K0[00300])", ,"Entity[549652] Report(A6000K0[00500])", ,"Entity[549652] Report(A6000K0[00700])", ,"Entity[549652] Report(A6000K0[00900])"
"Line(00100)","STAFF MALPRACTICE","K", ,"13", ,"308", ,"192", ,"185252"
"Line(00200)","STAFF MALPRACTICE","K", ,"21", ,"16793"
"Line(00300)","STAFF MALPRACTICE","K", ,"31", ,"741"
"Line(00400)","STAFF MALPRACTICE","K", ,"50", ,"1793"
"Line(00500)","STAFF MALPRACTICE","K", ,"53", ,"2298"
"Line(00600)","STAFF MALPRACTICE","K", ,"54", ,"2480"
"Line(00700)","STAFF MALPRACTICE","K", ,"55", ,"1548"
"Line(00800)","STAFF MALPRACTICE","K", ,"56", ,"269"
"Line(00900)","STAFF MALPRACTICE","K", ,"60", ,"2209"
"Line(01000)","STAFF MALPRACTICE","K", ,"60", ,"501"
"Line(01100)","STAFF MALPRACTICE","K", ,"65", ,"285"
"Line(01200)","STAFF MALPRACTICE","K", ,"90", ,"260"
"Line(01300)","STAFF MALPRACTICE","K", ,"90", ,"1401"
"Line(01400)","STAFF MALPRACTICE","K", ,"90", ,"1047"
"Line(01500)","STAFF MALPRACTICE","K", ,"90", ,"1108"
"Line(01600)","STAFF MALPRACTICE","K", ,"90", ,"568"
"Line(01700)","STAFF MALPRACTICE","K", ,"90", ,"730"
"Line(01800)","STAFF MALPRACTICE","K", ,"90", ,"995"
"Line(01900)","STAFF MALPRACTICE","K", ,"90", ,"226"
"Line(02000)","STAFF MALPRACTICE","K", ,"90", ,"489"
"Line(02100)","STAFF MALPRACTICE","K", ,"90", ,"569"
"Line(02200)","STAFF MALPRACTICE","K", ,"90", ,"402"
"Line(02300)","STAFF MALPRACTICE","K", ,"90", ,"1280"
"Line(02400)","STAFF MALPRACTICE","K", ,"90", ,"676"
"Line(02500)","STAFF MALPRACTICE","K", ,"90", ,"1028"
"Line(02600)","STAFF MALPRACTICE","K", ,"90", ,"479"
"Line(02700)","STAFF MALPRACTICE","K", ,"90", ,"1306"
"Line(02800)","STAFF MALPRACTICE","K", ,"90", ,"497"
"Line(02900)","STAFF MALPRACTICE","K", ,"90", ,"329"
"Line(03000)","STAFF MALPRACTICE","K", ,"90", ,"700"
"Line(03100)","STAFF MALPRACTICE","K", ,"90", ,"178"
"Line(03200)","STAFF MALPRACTICE","K", ,"90", ,"255"
"Line(03300)","STAFF MALPRACTICE","K", ,"90", ,"134"
"Line(03400)","STAFF MALPRACTICE","K", ,"90", ,"275"
"Line(03500)","STAFF MALPRACTICE","K", ,"191", ,"23521"
"Line(03600)","STAFF MALPRACTICE","K", ,"192", ,"114265"
"Line(03700)","STAFF MALPRACTICE","K", ,"194", ,"3309"
