"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 565497"," Report I1D0000 ","-------------","-------------","-----------",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Entity[565497] Report(I1D0000)", ,"Entity[565497] Report(I1D0000[00100])", ,"Entity[565497] Report(I1D0000[00300])","Entity[565497] Report(I1D0000[00400])"
"Line(00100)", ,"1246695", ,"31418","15"
"Line(00400)", ,"1117563", ,"51394","25"
"Line(00800)", ,"272308"
"Line(00900)", ,"2636566"
"Line(01400)", ,"1899296"
"Line(01600)", ,"629031"
"Line(01700)", ,"5164893"
"Line(01800)", ,"197904"
"Line(01900)", ,"36272"
"Line(02000)", ,"523606"
"Line(02100)", ,"1717577"
"Line(02200)", ,"364396"
"Line(02400)", ,"139496"
"Line(02500)", ,"-1554216"
"Line(02600)", ,"428445"
"Line(02700)", ,"7018373"
