"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 565497"," Report B000001 ","-------------","-------------","-----------",""
"","","","FOR COST","RELATED COSTS","","","","","","","","","","","","","","","","","","","","","","","","NON-","","INTERNS &","INTERNS &","","","RESIDENT ",""
"","","","ALLOCATION"," "," ","","","ADMINIS-","MAIN-","","","","","LAUNDRY","","","","MAIN-","NURSING","CENTRAL","","MEDICAL","","","","","OTHER","PHYSICIAN","","RESIDENTS","RESIDENTS","PARAMEDICAL","","COST & POST",""
"","","COST CENTER DESCRIPTIONS","(from Wkst.","BLDGS. &","MOVABLE","EMPLOYEE","SUBTOTAL","TRATIVE &","TENANCE &","OPERATION","","","COST CENTER DESCRIPTIONS","& LINEN","HOUSE-"," ","","TENANCE OF","ADMINIS-","SERVICES &","","RECORDS &","SOCIAL","","","COST CENTER DESCRIPTIONS","GENERAL","ANES-","NURSING","SALARY AND","PROGRAM","EDUCATION","","STEPDOWN",""
"","","","A col. 7)","FIXTURES","EQUIPMENT","BENEFITS","(cols. 0-4)","GENERAL","REPAIRS","OF PLANT","","","","SERVICE","KEEPING","DIETARY","CAFETERIA","PERSONNEL","TRATION","SUPPLY","PHARMACY","LIBRARY","SERVICE","","","","SERVICE","THETISTS","SCHOOL","FRINGES","COSTS","(SPECIFY)","SUBTOTAL"," ADJUSTMENTS","TOTAL"
"","","","0","1","2","4","4A","5","6","7","","","","8","9","10","11","12","13","14","15","16","17","","","","18","19","20","21","22","23","24","25","26"
"Entity[565497] Report(B000001)","Entity[565497] Report(B000001[00000])","Entity[565497] Report(B000001[00100])","Entity[565497] Report(B000001[00200])", ,"Entity[565497] Report(B000001[00400])", , ,"Entity[565497] Report(B000001[00700])","Entity[565497] Report(B000001[00800])","Entity[565497] Report(B000001[00900])","Entity[565497] Report(B000001[01000])","Entity[565497] Report(B000001[01100])", ,"Entity[565497] Report(B000001[01300])","Entity[565497] Report(B000001[01400])","Entity[565497] Report(B000001[01500])","Entity[565497] Report(B000001[01600])","Entity[565497] Report(B000001[01700])", ,"Entity[565497] Report(B000001[01900])", ,"Entity[565497] Report(B000001[02100])", , ,"Entity[565497] Report(B000001[02400])","Entity[565497] Report(B000001[02500])","Entity[565497] Report(B000001[02600])"
"Line(11600)", ,"445", , ,"518666", ,"445","445", , , ,"17794", ,"400","2615","71146"
"Line(11800)", ,"1591347","17897956", ,"367326924", ,"1367892","1345064","892704","402474","251632","8199130", ,"121483","12071203","56883847","1237551599","41302", ,"10000","131744","131744","33380","1000"
"Line(19000)", , , , ,"52136", , , , , , ,"3062"
"Line(19001)", , , , ,"847789", , , , , , ,"17174"
"Line(19002)", , , , ,"784312", , , , , , ,"22468", ,"119","2979","2089711"
"Line(19003)", , ,"5006", ,"238746", , , , , , ,"7001", , , ,"2926617"
"Line(19004)", , , , ,"4869900", , , , , , ,"53631", , ,"723"
"Line(19005)", , , , ,"41139", , , , , , ,"816"
"Line(19200)", , , , ,"84359", , , , , , , , ,"72","334","676"
"Line(19201)", , ,"470807", ,"134055841", , , , , , ,"850538", , ,"48"
"Line(20200)", ,"19057976","23711960", ,"100945460", , ,"37988610","3880472","650457","8931270","879078", ,"4843650","4156228","14874395","13442361","4552746", ,"693640", ,"60663721"
"Line(20300)", ,"12","1", ,"0", , ,"28","4","2","35","0", ,"40","0","0","0","110", ,"69", ,"460"
"Line(20400)", , , , ,"199373", , ,"899000","163479","227442","565969","227718", ,"197075","862141","576390","496800","89208", ,"3115", ,"348179"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 565497"," Report B200010 ","-------------","-------------","-----------",""
"","DESCRIPTION","PART","LINE NO.","AMOUNT",""
"","1","2","3","4",""
"1"," Adjustment for EPO costs in Renal Dialysis cost center","1","74","","1"
"2"," Adjustment for EPO costs in Home Program Dialysis cost center","1","94","","2"
"3"," Adjustment for ARANESP costs in Renal Dialysis cost center","1","74","","3"
"4"," Adjustment for ARANESP costs in Home Program Dialysis cost center","1","94","","4"
"5","","","","","5"
"6","","","","","6"
"7","","","","","7"
"8","","","","","8"
"9","","","","","9"
"10","","","","","10"
"11","","","","","11"
"12","","","","","12"
"13","","","","","13"
"14","","","","","14"
"15","","","","","15"
"16","","","","","16"
"17","","","","","17"
"18","","","","","18"
"19","","","","","19"
"20","","","","","20"
"21","","","","","21"
"22","","","","","22"
"23","","","","","23"
"24","","","","","24"
"25","","","","","25"
"26","","","","","26"
"27","","","","","27"
"28","","","","","28"
"29","","","","","29"
"30","","","","","30"
"31","","","","","31"
"32","","","","","32"
"33","","","","","33"
"34","","","","","34"
"35","","","","","35"
"36","","","","","36"
"37","","","","","37"
"38","","","","","38"
"39","","","","","39"
"40","","","","","40"
"41","","","","","41"
"42","","","","","42"
"43","","","","","43"
"44","","","","","44"
"45","","","","","45"
"46","","","","","46"
"47","","","","","47"
"48","","","","","48"
"49","","","","","49"
"50","","","","","50"
"51","","","","","51"
"52","","","","","52"
"53","","","","","53"
"54","","","","","54"
"55","","","","","55"
"56","","","","","56"
"57","","","","","57"
"58","","","","","58"
"59","","","","","59"
"Entity[565497] Report(B200010)", ,"Entity[565497] Report(B200010[00100])","Entity[565497] Report(B200010[00200])","Entity[565497] Report(B200010[00300])","Entity[565497] Report(B200010[00400])"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
