"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report D00B185 ","-------------","-------------","-----------",""
"applicable","","\"   [ ] Title XVIII"," Part B  \"","","    [ ] IPF","          [ ] SNF","","  [ ] Swing Bed NF","",""
"boxes:","","   [ ] Title XIX - O/P     ","","    [ ] IRF","          [ ] NF","","  [ ] ICF/MR","",""
"PART V - APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES COSTS","","","","","","","","",""
"","","","","Program Charges","","","Program Cost","",""
"","","","Cost to","","Cost Reimbursed","Cost Reimbursed","","Cost","Cost"
"","","","Charge","","Services","Services Not","PPS","Services","Services Not"
"","","","Ratio from","PPS Reimbursed","Subject to","Subject to"," Services","Subject to","Subject to"
"","","","\"Worksheet C","\"","Services","Ded. & Coins.","Ded. & Coins.","(see","Ded. & Coins.","Ded. & Coins."
"","","","\"Part I"," col. 9\"","(see instructions)","(see instructions)","(see instructions)","instructions)","(see instructions)","(see instructions)"
"(A)"," Cost Center Description","","1","2","3","4","5","6","7"
"","ANCILLARY SERVICE COST CENTERS","","","","","","","",""
"Entity[562588] Report(D00B185)", ,"Entity[562588] Report(D00B185[00100])","Entity[562588] Report(D00B185[00200])", , ,"Entity[562588] Report(D00B185[00500])"
"Line(05000)", ,"0"
"Line(05001)", ,"0"
"Line(05200)", ,"0"
"Line(05300)", ,"0"
"Line(05301)", ,"0"
"Line(05400)", ,"0","614", , ,"152"
"Line(05413)", ,"0"
"Line(05500)", ,"0"
"Line(05600)", ,"0"
"Line(05601)", ,"0"
"Line(05700)", ,"0"
"Line(05701)", ,"0"
"Line(05800)", ,"0"
"Line(05801)", ,"0"
"Line(05900)", ,"0"
"Line(06000)", ,"0"
"Line(06005)", ,"0"
"Line(06006)", ,"0"
"Line(06016)", ,"0"
"Line(06300)", ,"0"
"Line(06301)", ,"0"
"Line(06400)", ,"0"
"Line(06500)", ,"0"
"Line(06501)", ,"0"
"Line(06502)", ,"0"
"Line(06600)", ,"0"
"Line(06602)", ,"0"
"Line(06700)", ,"0"
"Line(06702)", ,"0"
"Line(06800)", ,"0"
"Line(06802)", ,"0"
"Line(06803)", ,"0"
"Line(06900)", ,"0"
"Line(06901)", ,"0"
"Line(07000)", ,"0","172", , ,"47"
"Line(07100)", ,"0"
"Line(07101)", ,"1"
"Line(07200)", ,"0"
"Line(07201)", ,"0"
"Line(07300)", ,"0","330", , ,"103"
"Line(07301)", ,"0"
"Line(07400)", ,"0"
"Line(07602)", ,"0"
"Line(09000)", ,"0"
"Line(09001)", ,"1"
"Line(09002)", ,"0"
"Line(09003)", ,"0"
"Line(09004)", ,"0"
"Line(09005)", ,"0"
"Line(09006)", ,"0"
"Line(09007)", ,"0"
"Line(09008)", ,"0"
"Line(09009)", ,"1"
"Line(09010)", ,"0"
"Line(09011)", ,"0"
"Line(09012)", ,"1"
"Line(09013)", ,"0"
"Line(09014)", ,"0"
"Line(09015)", ,"0"
"Line(09016)", ,"0"
"Line(09017)", ,"0"
"Line(09018)", ,"0"
"Line(09020)", ,"1"
"Line(09100)", ,"0","1973", , ,"455"
"Line(09101)", ,"0"
"Line(09200)", ,"0"
"Line(09400)", ,"0"
"Line(20000)", , ,"3089", , ,"757"
