"----------"," Entity 572966"," Report D00A181 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
 ,"Entity[572966] Report(D00A181[00100])", ,"Entity[572966] Report(D00A181[00300])","Entity[572966] Report(D00A181[00400])","Entity[572966] Report(D00A181[00500])","Entity[572966] Report(D00A181[00600])","Entity[572966] Report(D00A181[00700])", , , , , , , , , , , , 
 ,"16498092", ,"16498092","114533","144","830","119562", , , , , , , , , , , , 
 ,"4321432", ,"4321432","19615","220","81","17845", , , , , , , , , , , , 
 ,"5810626", ,"5810626","34304","169", , , , , , , , , , , , , , 
 ,"1328686", ,"1328686","6904","192","118","22709", , , , , , , , , , , , 
 ,"609700", ,"609700","9701","63", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 572966"," Report D00A182 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","","", , , , , , , , , 
 ,"Entity[572966] Report(D00A182[00100])","Entity[572966] Report(D00A182[00200])","Entity[572966] Report(D00A182[00300])","Entity[572966] Report(D00A182[00400])","Entity[572966] Report(D00A182[00500])", , , , , , , , , , , , , , 
 ,"9405068","165133554","0","548887","31261", , , , , , , , , , , , , , 
 ,"1745328","57569976","0","96072","2913", , , , , , , , , , , , , , 
 ,"2702579","22299755","0","58639","7107", , , , , , , , , , , , , , 
 ,"1391775","84642044","0","188684","3103", , , , , , , , , , , , , , 
 ,"5375511","92031707","0","280649","16392", , , , , , , , , , , , , , 
 ,"1042194","33288337","0","38025","1190", , , , , , , , , , , , , , 
 ,"3609360","74884089","0","8840","426", , , , , , , , , , , , , , 
 ,"2089357","27699110","0","67110","5062", , , , , , , , , , , , , , 
 ,"5601275","308319982","0","1615378","29347", , , , , , , , , , , , , , 
 ,"615461","27078110","0","134116","3048", , , , , , , , , , , , , , 
 ,"1943287","91147049","0","330022","7036", , , , , , , , , , , , , , 
 ,"1861529","38996365","0","51313","2449", , , , , , , , , , , , , , 
 ,"237076","5601094","0","3698","157", , , , , , , , , , , , , , 
 ,"1356737","72360872","0","98007","1838", , , , , , , , , , , , , , 
 ,"938381","19970235","0","22764","1070", , , , , , , , , , , , , , 
 ,"614069","46270522","0","171224","2272", , , , , , , , , , , , , , 
 ,"317261","42970954","0","62458","461", , , , , , , , , , , , , , 
 ,"3549642","436241128","0","2784251","22655", , , , , , , , , , , , , , 
 ,"160316","3150436","0", , , , , , , , , , , , , , , , 
 ,"499581","9020616","0","459079","25425", , , , , , , , , , , , , , 
 ,"565703","8995035","0", , , , , , , , , , , , , , , , 
 ,"951283","3985075","0", , , , , , , , , , , , , , , , 
 ,"39980","2423871","0","50110","827", , , , , , , , , , , , , , 
 ,"362233","5490346","0","1611","106", , , , , , , , , , , , , , 
 ,"134257","10659711","0", , , , , , , , , , , , , , , , 
 ,"1153243","15354544","0","9250","695", , , , , , , , , , , , , , 
 ,"11552352","65271303","0","3733","661", , , , , , , , , , , , , , 
 ,"6414990","68516997","0","822","77", , , , , , , , , , , , , , 
 ,"3342123","163175844","0","138757","2842", , , , , , , , , , , , , , 
 ,"849157","16913802","0","2098","105", , , , , , , , , , , , , , 
 ,"334940","8435197","0", , , , , , , , , , , , , , , , 
 ,"82678","3416839","0", , , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 572966"," Report D00A183 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"","\"   [ ]  Title XVIII"," Part A\"","","   [ ] TEFRA","","","","","","","","", , , , , , , 
"","   [ ]  Title XIX","","","","","","","","","","", , , , , , , , 
"","","","","All","Swing-Bed","","","","","Inpatient","", , , , , , , , 
"","",""," ","Other ","Adjustment","Total Costs","","Per","","Program","", , , , , , , , 
"","","","","Medical","Amount","(sum of cols.","Total","Diem","Inpatient","Pass-Through","", , , , , , , , 
"","","Nursing ","Allied  Health","Education","(see","\"1 through 3","\"","Patient","(col. 5 �","Program","Cost","", , , , , , , 
"","","School","Cost","Cost","instructions)"," minus col. 4)","Days","col. 6)","Days","(col. 7 x col. 8)","", , , , , , , , 
"Cost Center Description","","1","2","3","4","5","6","7","8","9","", , , , , , , , 
" INPATIENT ROUTINE SERVICE COST CENTERS","","","","","","","","","","","", , , , , , , , 
" Adults & Pediatrics","","","","","","","","","","","", , , , , , , , 
" (General Routine Care)","","","","","","","","","","","30", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
" Intensive Care Unit","","","","","","","","","","","31", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
" Coronary Care Unit","","","","","","","","","","","32", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
" Burn Intensive Care Unit","","","","","","","","","","","33", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
" Surgical Intensive Care Unit","","","","","","","","","","","34", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
" Other Special Care Unit (specify)","","","","","","","","","","","35", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
" Subprovider IPF","","","","","","","","","","","40", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
" Subprovider IRF","","","","","","","","","","","41", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
" Subprovider  (Other)","","","","","","","","","","","42", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
" Nursery","","","","","","","","","","","43", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
" Skilled Nursing Facility","","","","","","","","","","","44", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
" Nursing Facility","","","","","","","","","","","45", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
" Total (sum of lines 30-199)","","","","","","","","","","","200", , , , , , , , 
"","","","","","","","","","","","", , , , , , , , 
"(A) Worksheet A line numbers","","","","","","","","","","","", , , , , , , , 
 , , , , , ,"Entity[572966] Report(D00A183[00600])", ,"Entity[572966] Report(D00A183[00800])", , , , , , , , , , , 
 , , , , , ,"114533", ,"830", , , , , , , , , , , 
 , , , , , ,"19615", ,"81", , , , , , , , , , , 
 , , , , , ,"34304", , , , , , , , , , , , , 
 , , , , , ,"6904", ,"118", , , , , , , , , , , 
 , , , , , ,"9701", , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"----------"," Entity 572966"," Report D00A184 ","-------------","-------------","-----------","", , , , , , , , , , , , , 
"applicable","","\"   [ ] Title XVIII"," Part A\"","","","   [ ] IPF","           [ ] SNF","","","   [ ] TEFRA", , , , , , , , , 
"boxes:","","   [ ] Title XIX","","","   [ ] IRF","           [ ] NF","","","", , , , , , , , , , 
"","","","","","","","","","", , , , , , , , , , 
"","","","","","","","All","","Total", , , , , , , , , , 
"","","","","Non","","","Other ","","Outpatient", , , , , , , , , , 
