"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563706"," Report D4N0000 ","-------------","-------------","-----------",""
"","applicable box:","   [ ] KIDNEY","  [ ] LUNG"," [ ] INTESTINE",""," [ ] OTHER (specify)","",""
"","","","","","","","",""
"","PART I - COMPUTATION OF ORGAN ACQUISITION COSTS (INPATIENT ROUTINE AND ANCILLARY SERVICES)","","","","","","",""
"","","","Inpatient","","","Organ","",""
"","     Computation of Inpatient","","Routine Organ","","Per Diem Costs","Acquisition","Cost",""
"","     Routine Service Costs ","","Charges","","\"(from Wkst. D-1"," Part II)\"","Days","(col. 2 x col. 3)",""
"","     Applicable to Organ Acquisition","","1","D","2","3","4",""
"1"," Adults and Pediatrics","","","38","","","","1"
"2"," Intensive Care","","","43","","","","2"
"3"," Coronary Care","","","44","","","","3"
"4"," Burn Intensive Care Unit","","","45","","","","4"
"5"," Surgical Intensive Care Unit","","","46","","","","5"
"6"," Other Special Care (specify)","","","47","","","","6"
"7"," TOTAL (sum of lines 1-6)","","","","","","","7"
"","","","","","","","",""
"","","","","","Ratio of Cost","Organ","Organ",""
"","","","","","to Charges","Acquisition","Acquisition",""
"","    Computation of Ancillary","","","","(from","Ancillary","Ancillary",""
"","    Service Costs Applicable","","","","Wkst. C)","Charges","Costs",""
"","    to Organ Acquisition","","","C","1","2","3",""
"8"," Operating Room","","","50","","","","8"
"9"," Recovery Room","","","51","","","","9"
"10"," Labor Room & Delivery Room ","","","52","","","","10"
"11"," Anesthesiology","","","53","","","","11"
"12"," Radiology-Diagnostic","","","54","","","","12"
"13"," Radiology-Therapeutic","","","55","","","","13"
"14"," Radioisotope","","","56","","","","14"
"15"," Computed Tomography (CT) Scan","","","57","","","","15"
"16"," Magnetic Resonance Imaging (MRI)","","","58","","","","16"
"17"," Cardiac Catheterization","","","59","","","","17"
"18"," Laboratory","","","60","","","","18"
"19"," PBP Clinical Laboratory Services-Program Only","","","61","","","","19"
"20"," Whole Blood & Packed Red Blood Cells","","","62","","","","20"
"21","\" Blood Storage"," Processing"," & Transfusing\"","","","63","","","","21"
"22"," IV Therapy","","","64","","","","22"
"23"," Respiratory Therapy","","","65","","","","23"
"24"," Physical Therapy","","","66","","","","24"
"25"," Occupational Therapy","","","67","","","","25"
"26"," Speech Pathology","","","68","","","","26"
"27"," Electrocardiology","","","69","","","","27"
"28"," Electroencephalography","","","70","","","","28"
"29"," Medical Supplies Charged to Patients","","","71","","","","29"
"30"," Implantable Devices Charged to Patients","","","72","","","","30"
"31"," Drugs Charged to Patients","","","73","","","","31"
"32"," Renal Dialysis","","","74","","","","32"
"33"," ASC (non-distinct part)","","","75","","","","33"
"34"," Other Ancillary (specify)","","","76","","","","34"
"35"," Rural Health Clinic (RHC)","","","88","","","","35"
"36"," Federally Qualified Health Center (FQHC)","","","89","","","","36"
"37"," Clinic","","","90","","","","37"
"38"," Emergency Room","","","91","","","","38"
"39"," Observation Beds","","","92","","","","39"
"40"," Other Outpatient Service (specify)","","","93","","","","40"
"41"," TOTAL (sum of lines 8-40)","","","","","","","41"
"","","","","","","","",""
"","C = Worksheet C line numbers","","D = Worksheet D-1 line numbers","","","","",""
"Entity[563706] Report(D4N0000)", ,"Entity[563706] Report(D4N0000[00100])","Entity[563706] Report(D4N0000[00200])","Entity[563706] Report(D4N0000[00300])"
"Line(00100)", , ,"806"
"Line(00200)", , ,"1442"
"Line(00300)", , ,"1563"
"Line(00500)", , ,"1999"
"Line(00600)", , ,"1404"
"Line(00601)", , ,"1353"
"Line(00800)", ,"0","6036","461"
"Line(00801)", ,"0"
"Line(00802)", ,"0"
"Line(00900)", ,"0","1750","172"
"Line(01100)", ,"0","4148","460"
"Line(01101)", ,"0","288","46"
"Line(01200)", ,"0","697","34"
"Line(01201)", ,"0","5545","267"
"Line(01204)", ,"0"
"Line(01205)", ,"0","1749","103"
"Line(01300)", ,"0"
"Line(01400)", ,"0"
"Line(01401)", ,"0","30411","1824"
"Line(01500)", ,"0","45","1"
"Line(01600)", ,"0"
"Line(01800)", ,"0","183360","6218"
"Line(01801)", ,"0"
"Line(01803)", ,"0","135550","15456"
"Line(01804)", ,"0"
"Line(02000)", ,"0","2241","179"
"Line(02300)", ,"0","231","17"
"Line(02301)", ,"0"
"Line(02302)", ,"0"
"Line(02400)", ,"0"
"Line(02500)", ,"0"
"Line(02700)", ,"0","962","41"
"Line(02701)", ,"0","135886","6204"
"Line(02702)", ,"0","4323","184"
"Line(02703)", ,"0"
"Line(02704)", ,"4"
"Line(02705)", ,"0","1488","174"
"Line(02707)", ,"1"
"Line(02800)", ,"0"
"Line(02801)", ,"0"
"Line(02900)", ,"0","217","18"
"Line(03000)", ,"0"
"Line(03100)", ,"0","13504","1050"
"Line(03101)", ,"0"
"Line(03200)", ,"1"
"Line(03300)", ,"0","188","34"
"Line(03301)", ,"0"
"Line(03400)", ,"0"
"Line(03401)", ,"0"
"Line(03402)", ,"0","2109","241"
"Line(03403)", ,"0"
"Line(03404)", ,"1"
"Line(03405)", ,"7"
"Line(03406)", ,"0"
"Line(03407)", ,"0"
"Line(03408)", ,"0"
"Line(03409)", ,"0"
"Line(03410)", ,"0"
"Line(03412)", ,"0"
"Line(03413)", ,"0"
"Line(03700)", ,"0","124","27"
"Line(03701)", ,"1"
"Line(03702)", ,"0"
"Line(03703)", ,"0","507","176"
"Line(03704)", ,"1"
"Line(03705)", ,"1"
"Line(03707)", ,"0","1029","487"
"Line(03708)", ,"0","609","258"
"Line(03709)", ,"4"
"Line(03710)", ,"0"
"Line(03711)", ,"2"
"Line(03712)", ,"0"
"Line(03713)", ,"0"
"Line(03714)", ,"1"
"Line(03715)", ,"1"
"Line(03716)", ,"0"
"Line(03717)", ,"0"
"Line(03718)", ,"0"
"Line(03719)", ,"1"
"Line(03724)", ,"0"
"Line(03800)", ,"0"
"Line(03900)", ,"0"
"Line(04000)", ,"0","437","194"
"Line(04100)", , ,"533434","34326"
"Line(04200)", ,"6"
"Line(04300)", ,"3"
"Line(04400)", ,"2"
"Line(04600)", ,"49"
"Line(05100)", ,"124"
"Line(05103)", ,"507","0","7"
"Line(05104)", , ,"0"
"Line(05107)", ,"1029"
"Line(05108)", ,"609"
"Line(05200)", , ,"0"
"Line(05400)", ,"437"
"Line(05500)", ,"2706", ,"7"
"Line(05600)", ,"34326", ,"533434"
"Line(05800)", ,"7"
"Line(05900)", ,"1567178", ,"1567178"
"Line(06100)", ,"1601511", ,"2100612"
"Line(06200)", , ,"18"
"Line(06300)", , ,"6"
"Line(06400)", , ,"0"
"Line(06500)", ,"533836", ,"700203"
"Line(06600)", ,"3179", ,"3179"
"Line(06700)", ,"530657", ,"697024"
"Line(06900)", ,"530657", ,"697024"
"Line(07000)", , ,"1"
"Line(07300)", , ,"17"
"Line(07400)", , ,"18"
"Line(07500)", , ,"17"
"Line(07700)", , ,"1","3179"
