"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563706"," Report I1D0000 ","-------------","-------------","-----------",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Entity[563706] Report(I1D0000)", ,"Entity[563706] Report(I1D0000[00100])", ,"Entity[563706] Report(I1D0000[00300])","Entity[563706] Report(I1D0000[00400])"
"Line(00100)", ,"471298", ,"13229","6"
"Line(00300)", ,"21"
"Line(00400)", ,"82054", ,"4336","2"
"Line(00800)", ,"43906"
"Line(00900)", ,"597279"
"Line(01000)", ,"48022"
"Line(01400)", ,"111359"
"Line(01500)", ,"183336"
"Line(01600)", ,"7643"
"Line(01700)", ,"947639"
"Line(01800)", ,"73637"
"Line(01900)", ,"9425"
"Line(02000)", ,"157900"
"Line(02100)", ,"79645"
"Line(02200)", ,"104715"
"Line(02400)", ,"6"
"Line(02500)", ,"67"
"Line(02600)", ,"29001"
"Line(02700)", ,"1402035"
