"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 553807"," Report A6000N0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[553807] Report(A6000N0)","Entity[553807] Report(A6000N0[00000])","Entity[553807] Report(A6000N0[00100])", ,"Entity[553807] Report(A6000N0[00300])", ,"Entity[553807] Report(A6000N0[00500])", ,"Entity[553807] Report(A6000N0[00700])", ,"Entity[553807] Report(A6000N0[00900])"
"Line(00100)","PHYSICIAN MALPRACTICE","N", ,"4", ,"4364", ,"5", ,"1285168"
"Line(00200)","PHYSICIAN MALPRACTICE","N", ,"21", ,"2029"
"Line(00300)","PHYSICIAN MALPRACTICE","N", ,"18", ,"1443"
"Line(00400)","PHYSICIAN MALPRACTICE","N", ,"5", ,"199724"
"Line(00500)","PHYSICIAN MALPRACTICE","N", ,"55", ,"64635"
"Line(00600)","PHYSICIAN MALPRACTICE","N", ,"60", ,"60127"
"Line(00700)","PHYSICIAN MALPRACTICE","N", ,"70", ,"27106"
"Line(00800)","PHYSICIAN MALPRACTICE","N", ,"67", ,"13168"
"Line(00900)","PHYSICIAN MALPRACTICE","N", ,"65", ,"16"
"Line(01000)","PHYSICIAN MALPRACTICE","N", ,"76", ,"578"
"Line(01100)","PHYSICIAN MALPRACTICE","N", ,"76", ,"170515"
"Line(01200)","PHYSICIAN MALPRACTICE","N", ,"76", ,"12849"
"Line(01300)","PHYSICIAN MALPRACTICE","N", ,"77", ,"16497"
"Line(01400)","PHYSICIAN MALPRACTICE","N", ,"76", ,"79201"
"Line(01500)","PHYSICIAN MALPRACTICE","N", ,"77", ,"14178"
"Line(01600)","PHYSICIAN MALPRACTICE","N", ,"30", ,"11617"
"Line(01700)","PHYSICIAN MALPRACTICE","N", ,"31", ,"2383"
"Line(01800)","PHYSICIAN MALPRACTICE","N", ,"40", ,"33718"
"Line(01900)","PHYSICIAN MALPRACTICE","N", ,"90", ,"414644"
"Line(02000)","PHYSICIAN MALPRACTICE","N", ,"91", ,"39504"
"Line(02100)","PHYSICIAN MALPRACTICE","N", ,"105", ,"220"
"Line(02200)","PHYSICIAN MALPRACTICE","N", ,"90", ,"687"
"Line(02300)","PHYSICIAN MALPRACTICE","N", ,"90", ,"2813"
"Line(02400)","PHYSICIAN MALPRACTICE","N", ,"90", ,"3943"
"Line(02500)","PHYSICIAN MALPRACTICE","N", ,"107", ,"1228"
"Line(02600)","PHYSICIAN MALPRACTICE","N", ,"91", ,"38564"
"Line(02700)","PHYSICIAN MALPRACTICE","N", ,"90", ,"19647"
"Line(02800)","PHYSICIAN MALPRACTICE","N", ,"90", ,"3113"
"Line(02900)","PHYSICIAN MALPRACTICE","N", ,"106", ,"3198"
"Line(03000)","PHYSICIAN MALPRACTICE","N", ,"31", ,"38575"
"Line(03100)","PHYSICIAN MALPRACTICE","N", ,"90", ,"1614"
"Line(03200)","PHYSICIAN MALPRACTICE","N", ,"90", ,"329"
"Line(03300)","PHYSICIAN MALPRACTICE","N", ,"194", ,"2941"
